,scores,steps
1753,-10,21254
1754,100,21287
1755,-10,21298
1756,-10,21303
1757,100,21308
1758,100,21313
1759,100,21317
1760,100,21324
1761,100,21328
1762,-10,21333
1763,100,21342
1764,100,21346
1765,100,21350
1766,100,21355
1767,100,21360
1768,100,21363
1769,100,21367
1770,100,21374
1771,100,21381
1772,100,21386
1773,100,21391
1774,100,21402
1775,-10,21411
1776,-10,21416
1777,100,21423
1778,-10,21432
1779,100,21436
1780,100,21440
1781,-10,21452
1782,100,21463
1783,100,21473
1784,100,21483
1785,100,21491
1786,-10,21500
1787,100,21504
1788,-10,21510
1789,100,21519
1790,-10,21524
1791,100,21533
1792,-10,21539
1793,100,21544
1794,-10,21554
1795,100,21559
1796,100,21570
1797,100,21577
1798,100,21584
1799,-10,21593
1800,100,21596
1801,100,21603
1802,-10,21608
1803,100,21612
1804,100,21619
1805,-10,21631
1806,100,21638
1807,100,21641
1808,100,21645
1809,-10,21652
1810,-10,21662
1811,100,21669
1812,-10,21677
1813,100,21682
1814,100,21685
1815,100,21688
1816,100,21693
1817,100,21702
1818,-10,21712
1819,100,21715
1820,100,21725
1821,100,21735
1822,100,21747
1823,100,21759
1824,100,21766
1825,100,21773
1826,100,21782
1827,100,21786
1828,100,21797
1829,100,21802
1830,100,21812
1831,100,21821
1832,100,21826
1833,100,21829
1834,100,21836
1835,100,21843
1836,100,21850
1837,100,21855
1838,-10,21864
1839,-10,21880
1840,100,21888
1841,100,21895
1842,100,21905
1843,-10,21915
1844,-10,21928
1845,100,21933
1846,-10,21945
1847,100,21952
1848,100,21962
1849,100,21965
1850,100,21970
1851,100,21974
1852,100,21981
1853,-10,21989
1854,-10,21996
1855,100,22003
1856,100,22010
1857,100,22022
1858,100,22025
1859,100,22042
1860,100,22048
1861,100,22058
1862,100,22065
1863,100,22070
1864,100,22079
1865,100,22085
1866,100,22095
1867,100,22100
1868,100,22113
1869,100,22123
1870,100,22133
1871,100,22138
1872,100,22144
1873,100,22148
1874,100,22152
1875,100,22163
1876,100,22169
1877,100,22174
1878,-10,22183
1879,100,22188
1880,100,22202
1881,-10,22210
1882,100,22220
1883,-10,22233
1884,100,22237
1885,100,22251
1886,100,22255
1887,100,22271
1888,-10,22277
1889,100,22287
1890,-10,22298
1891,100,22308
1892,100,22312
1893,100,22319
1894,-10,22348
1895,100,22355
1896,-10,22360
1897,-10,22372
1898,100,22380
1899,100,22388
1900,100,22393
1901,100,22397
1902,-10,22402
1903,100,22409
1904,100,22416
1905,100,22423
1906,-10,22429
1907,100,22439
1908,100,22444
1909,-10,22459
1910,100,22463
1911,100,22467
1912,100,22470
1913,100,22475
1914,100,22485
1915,100,22491
1916,100,22495
1917,100,22502
1918,-10,22519
1919,100,22523
1920,100,22528
1921,-10,22537
1922,-10,22542
1923,100,22546
1924,100,22550
1925,-10,22572
1926,100,22594
1927,100,22601
1928,100,22605
1929,100,22618
1930,100,22623
1931,100,22626
1932,100,22630
1933,100,22639
1934,100,22653
1935,100,22658
1936,100,22661
1937,-10,22669
1938,100,22676
1939,100,22689
1940,100,22696
1941,100,22703
1942,-10,22713
1943,-10,22719
1944,100,22729
1945,100,22742
1946,-10,22747
1947,100,22753
1948,100,22760
1949,100,22767
1950,100,22775
1951,100,22784
1952,100,22791
1953,100,22797
1954,100,22801
1955,100,22805
1956,100,22815
1957,100,22820
1958,100,22823
1959,100,22827
1960,100,22834
1961,100,22841
1962,-10,22850
1963,100,22854
1964,100,22861
1965,100,22865
1966,100,22878
1967,100,22882
1968,100,22890
1969,-10,22895
1970,100,22899
1971,100,22908
1972,-10,22920
1973,100,22925
1974,-10,22933
1975,100,22939
1976,100,22951
1977,100,22958
1978,100,22962
1979,-10,22979
1980,100,22984
1981,100,22997
1982,100,23006
1983,100,23016
1984,-10,23026
1985,100,23031
1986,-10,23036
1987,100,23044
1988,100,23054
1989,100,23058
1990,100,23068
1991,100,23075
1992,-10,23084
1993,100,23094
1994,100,23102
1995,100,23107
1996,100,23112
1997,100,23116
1998,100,23119
1999,100,23124
2000,-10,23139
2001,100,23142
2002,100,23146
2003,100,23156
2004,100,23166
2005,100,23174
2006,-10,23193
2007,-10,23209
2008,100,23214
2009,100,23217
2010,100,23221
2011,100,23225
2012,100,23228
2013,100,23235
2014,100,23239
2015,-10,23256
2016,100,23261
2017,100,23266
2018,100,23270
2019,100,23277
2020,100,23284
2021,100,23287
2022,100,23295
2023,100,23299
2024,100,23311
2025,100,23319
2026,-10,23337
2027,100,23344
2028,100,23349
2029,-10,23358
2030,100,23365
2031,100,23369
2032,100,23374
2033,100,23377
2034,100,23381
2035,-10,23390
2036,100,23399
2037,-10,23414
2038,100,23421
2039,100,23431
2040,-10,23440
2041,100,23450
2042,100,23455
2043,100,23458
2044,100,23462
2045,100,23467
2046,100,23480
2047,100,23487
2048,-10,23496
2049,100,23503
2050,100,23507
2051,100,23517
2052,-10,23534
2053,-10,23545
2054,100,23555
2055,100,23558
2056,100,23568
2057,100,23571
2058,100,23581
2059,100,23584
2060,100,23591
2061,100,23594
2062,-10,23603
2063,100,23610
2064,100,23617
2065,100,23629
2066,-10,23646
2067,-10,23655
2068,100,23663
2069,100,23668
2070,100,23673
2071,100,23680
2072,100,23683
2073,100,23688
2074,100,23693
2075,100,23705
2076,-10,23714
2077,100,23721
2078,100,23725
2079,100,23737
2080,100,23740
2081,100,23747
2082,100,23759
2083,100,23764
2084,100,23769
2085,100,23774
2086,100,23778
2087,100,23783
2088,100,23793
2089,100,23800
2090,100,23810
2091,100,23814
2092,100,23818
2093,100,23825
2094,-10,23842
2095,100,23852
2096,100,23855
2097,100,23864
2098,100,23868
2099,100,23875
2100,100,23883
2101,100,23888
2102,100,23895
2103,100,23899
2104,-10,23908
2105,-10,23917
2106,100,23921
2107,100,23928
2108,100,23935
2109,100,23944
2110,100,23948
2111,100,23951
2112,100,23955
2113,100,23959
2114,100,23963
2115,-10,23973
2116,100,23976
2117,100,23984
2118,100,23987
2119,100,23995
2120,100,24002
2121,100,24007
2122,100,24011
2123,100,24015
2124,100,24022
2125,-10,24031
2126,100,24041
2127,100,24045
2128,100,24052
2129,100,24056
2130,100,24060
2131,100,24065
2132,100,24077
2133,100,24084
2134,100,24094
2135,100,24103
2136,100,24108
2137,100,24117
2138,100,24125
2139,100,24129
2140,100,24132
2141,100,24136
2142,100,24140
2143,100,24147
2144,100,24159
2145,100,24164
2146,100,24169
2147,100,24178
2148,100,24185
2149,100,24193
2150,100,24206
2151,100,24211
2152,100,24219
2153,100,24222
2154,-10,24231
2155,100,24238
2156,-10,24245
2157,100,24250
2158,100,24254
2159,-10,24263
2160,100,24272
2161,100,24275
2162,100,24279
2163,100,24291
2164,100,24301
2165,100,24306
2166,-10,24315
2167,100,24322
2168,-10,24330
2169,100,24335
2170,-10,24354
2171,100,24357
2172,-10,24363
2173,100,24370
2174,100,24375
2175,100,24382
2176,100,24391
2177,100,24406
2178,100,24418
2179,-10,24429
2180,-10,24440
2181,100,24444
2182,100,24458
2183,100,24463
2184,100,24467
2185,-10,24477
2186,-10,24487
2187,100,24492
2188,100,24499
2189,100,24507
2190,100,24512
2191,100,24519
2192,100,24528
2193,100,24535
2194,100,24543
2195,100,24546
2196,100,24551
2197,100,24555
2198,100,24561
2199,100,24569
2200,100,24582
2201,100,24589
2202,-10,24598
2203,100,24601
2204,100,24614
2205,100,24620
2206,100,24630
2207,100,24643
2208,100,24650
2209,100,24653
2210,100,24666
2211,100,24670
2212,100,24673
2213,100,24678
2214,100,24691
2215,100,24701
2216,100,24709
2217,100,24714
2218,100,24719
2219,100,24726
2220,100,24733
2221,-10,24743
2222,100,24748
2223,-10,24757
2224,100,24766
2225,100,24771
2226,100,24779
2227,100,24783
2228,100,24791
2229,100,24797
2230,100,24809
2231,-10,24818
2232,100,24821
2233,100,24824
2234,100,24834
2235,100,24838
2236,100,24843
2237,100,24848
2238,100,24855
2239,100,24862
2240,100,24869
2241,100,24873
2242,100,24884
2243,100,24888
2244,100,24894
2245,100,24902
2246,100,24909
2247,100,24915
2248,100,24922
2249,100,24927
2250,100,24931
2251,100,24943
2252,100,24953
2253,100,24965
2254,100,24975
2255,100,24986
2256,100,24990
2257,100,24995
2258,100,25005
2259,-10,25014
2260,100,25019
2261,100,25024
2262,-10,25032
2263,-10,25041
2264,-10,25050
2265,100,25063
2266,-10,25072
2267,100,25079
2268,100,25089
2269,100,25096
2270,100,25100
2271,100,25105
2272,100,25109
2273,100,25113
2274,-10,25125
2275,100,25133
2276,100,25137
2277,100,25142
2278,100,25146
2279,100,25153
2280,100,25156
2281,100,25166
2282,-10,25178
2283,100,25190
2284,100,25203
2285,-10,25212
2286,100,25224
2287,100,25234
2288,-10,25244
2289,100,25254
2290,100,25258
2291,100,25265
2292,100,25269
2293,100,25273
2294,100,25284
2295,100,25291
2296,100,25301
2297,100,25309
2298,100,25314
2299,100,25320
2300,100,25325
2301,100,25329
2302,100,25337
2303,100,25349
2304,100,25355
2305,100,25367
2306,-10,25376
2307,-10,25385
2308,100,25390
2309,-10,25399
2310,-10,25407
2311,100,25418
2312,100,25422
2313,100,25432
2314,100,25442
2315,100,25450
2316,100,25463
2317,100,25466
2318,-10,25477
2319,100,25486
2320,100,25493
2321,100,25503
2322,100,25507
2323,-10,25513
2324,100,25523
2325,100,25531
2326,100,25535
2327,100,25542
2328,100,25546
2329,100,25556
2330,100,25566
2331,100,25570
2332,-10,25580
2333,100,25593
2334,100,25597
2335,100,25600
2336,100,25604
2337,100,25614
2338,100,25622
2339,100,25629
2340,100,25636
2341,100,25643
2342,100,25653
2343,100,25662
2344,100,25665
2345,-10,25674
2346,-10,25683
2347,100,25687
2348,100,25690
2349,100,25695
2350,100,25702
2351,100,25716
2352,100,25725
2353,100,25733
2354,100,25738
2355,-10,25747
2356,100,25757
2357,100,25762
2358,100,25775
2359,100,25784
2360,100,25788
2361,100,25798
2362,100,25811
2363,100,25815
2364,100,25824
2365,100,25836
2366,-10,25842
2367,100,25849
2368,100,25858
2369,100,25865
2370,100,25868
2371,100,25871
2372,100,25875
2373,100,25887
2374,100,25895
2375,100,25902
2376,100,25907
2377,100,25912
2378,100,25934
2379,100,25938
2380,100,25950
2381,100,25962
2382,-10,25971
2383,100,25976
2384,100,25985
2385,100,25998
2386,-10,26009
2387,100,26016
2388,100,26024
2389,100,26031
2390,100,26041
2391,100,26046
2392,100,26053
2393,-10,26064
2394,100,26074
2395,100,26082
2396,100,26092
2397,100,26104
2398,-10,26113
2399,100,26123
2400,100,26128
2401,100,26132
2402,100,26136
2403,100,26143
2404,100,26156
2405,100,26163
2406,100,26170
2407,100,26175
2408,100,26187
2409,-10,26202
2410,100,26206
2411,100,26213
2412,100,26217
2413,100,26220
2414,100,26224
2415,100,26230
2416,-10,26238
2417,100,26242
2418,100,26245
2419,-10,26252
2420,-10,26257
2421,100,26261
2422,100,26265
2423,100,26276
2424,100,26283
2425,100,26293
2426,100,26298
2427,100,26302
2428,100,26305
2429,100,26313
2430,100,26318
2431,100,26323
2432,100,26335
2433,100,26347
2434,100,26354
2435,100,26359
2436,100,26366
2437,100,26373
2438,100,26381
2439,100,26385
2440,-10,26394
2441,-10,26404
2442,100,26410
2443,100,26414
2444,100,26422
2445,100,26427
2446,100,26434
2447,100,26438
2448,100,26441
2449,100,26451
2450,100,26458
2451,100,26466
2452,100,26473
2453,100,26478
2454,100,26488
2455,100,26495
2456,-10,26504
2457,100,26508
2458,-10,26517
2459,100,26522
2460,100,26529
2461,100,26539
2462,100,26552
2463,100,26559
2464,100,26564
2465,100,26578
2466,100,26588
2467,100,26595
2468,100,26608
2469,100,26617
2470,100,26627
2471,100,26632
2472,-10,26642
2473,100,26646
2474,100,26658
2475,100,26668
2476,100,26675
2477,100,26685
2478,-10,26694
2479,100,26706
2480,100,26711
2481,100,26718
2482,100,26723
2483,100,26736
2484,100,26739
2485,100,26749
2486,100,26757
2487,-10,26763
2488,-10,26769
2489,100,26777
2490,100,26784
2491,-10,26790
2492,100,26797
2493,100,26805
2494,100,26817
2495,-10,26823
2496,100,26828
2497,100,26833
2498,100,26837
2499,100,26849
2500,100,26857
2501,-10,26867
2502,-10,26874
2503,100,26881
2504,-10,26890
2505,100,26902
2506,100,26905
2507,-10,26914
2508,100,26921
2509,100,26924
2510,100,26932
2511,100,26936
2512,100,26941
2513,100,26951
2514,100,26956
2515,100,26963
2516,100,26966
2517,100,26971
2518,100,26975
2519,100,26987
2520,100,26995
2521,100,27007
2522,100,27011
2523,-10,27020
2524,100,27023
2525,100,27026
2526,100,27031
2527,100,27038
2528,100,27048
2529,100,27053
2530,100,27056
2531,100,27066
2532,-10,27075
2533,100,27080
2534,100,27084
2535,100,27094
2536,100,27102
2537,100,27109
2538,100,27113
2539,100,27121
2540,100,27133
2541,100,27138
2542,-10,27147
2543,100,27152
2544,-10,27161
2545,100,27170
2546,100,27176
2547,100,27179
2548,100,27186
2549,100,27190
2550,100,27198
2551,100,27210
2552,100,27218
2553,100,27226
2554,100,27230
2555,100,27240
2556,100,27253
2557,100,27256
2558,100,27268
2559,100,27281
2560,-10,27291
2561,100,27296
2562,100,27309
2563,100,27314
2564,100,27319
2565,100,27323
2566,100,27328
2567,100,27331
2568,-10,27339
2569,100,27346
2570,100,27353
2571,100,27365
2572,100,27377
2573,-10,27385
2574,100,27393
2575,100,27403
2576,100,27407
2577,-10,27418
2578,100,27428
2579,100,27441
2580,100,27453
2581,100,27461
2582,100,27469
2583,100,27478
2584,100,27482
2585,100,27491
2586,-10,27503
2587,-10,27512
2588,100,27516
2589,100,27522
2590,100,27525
2591,100,27529
2592,100,27535
2593,-10,27545
2594,100,27552
2595,100,27557
2596,100,27569
2597,100,27576
2598,-10,27587
2599,100,27591
2600,100,27599
2601,100,27611
2602,100,27616
2603,100,27625
2604,100,27632
2605,100,27635
2606,100,27639
2607,100,27646
2608,100,27651
2609,100,27655
2610,100,27659
2611,-10,27670
2612,100,27682
2613,100,27689
2614,100,27702
2615,100,27706
2616,100,27718
2617,100,27722
2618,100,27726
2619,100,27738
2620,-10,27748
2621,100,27757
2622,100,27762
2623,100,27771
2624,100,27774
2625,100,27781
2626,100,27787
2627,100,27800
2628,100,27804
2629,100,27807
2630,100,27814
2631,100,27822
2632,100,27829
2633,100,27841
2634,100,27850
2635,100,27858
2636,100,27862
2637,100,27865
2638,100,27874
2639,100,27881
2640,100,27888
2641,100,27892
2642,100,27906
2643,100,27914
2644,100,27918
2645,100,27927
2646,100,27935
2647,-10,27945
2648,100,27952
2649,100,27964
2650,100,27968
2651,100,27971
2652,-10,27976
2653,100,27983
2654,100,27988
2655,100,27992
2656,100,27996
2657,100,28001
2658,100,28016
2659,100,28024
2660,100,28037
2661,100,28047
2662,100,28053
2663,-10,28062
2664,100,28067
2665,100,28072
2666,100,28077
2667,100,28080
2668,100,28085
2669,100,28088
2670,100,28103
2671,100,28115
2672,100,28127
2673,100,28131
2674,100,28143
2675,100,28150
2676,100,28155
2677,100,28158
2678,100,28167
2679,100,28182
2680,100,28189
2681,100,28194
2682,100,28197
2683,100,28202
2684,100,28209
2685,-10,28217
2686,100,28221
2687,100,28224
2688,100,28229
2689,100,28233
2690,100,28242
2691,100,28251
2692,100,28262
2693,-10,28271
2694,100,28275
2695,100,28285
2696,100,28292
2697,100,28301
2698,-10,28310
2699,100,28320
2700,100,28324
2701,100,28335
2702,-10,28341
2703,-10,28349
2704,100,28354
2705,100,28359
2706,-10,28367
2707,100,28370
2708,100,28381
2709,100,28385
2710,100,28389
2711,100,28394
2712,100,28402
2713,-10,28408
2714,100,28413
2715,100,28418
2716,100,28425
2717,100,28434
2718,100,28437
2719,100,28441
2720,100,28448
2721,-10,28457
2722,100,28466
2723,100,28470
2724,100,28474
2725,100,28480
2726,100,28483
2727,100,28490
2728,100,28495
2729,100,28504
2730,100,28507
2731,100,28512
2732,100,28523
2733,-10,28531
2734,100,28536
2735,100,28541
2736,100,28545
2737,100,28556
2738,100,28564
2739,100,28575
2740,100,28583
2741,100,28588
2742,100,28593
2743,100,28604
2744,100,28611
2745,100,28615
2746,100,28622
2747,100,28631
2748,100,28638
2749,100,28643
2750,100,28652
2751,-10,28660
2752,100,28670
2753,-10,28680
2754,100,28687
2755,100,28691
2756,100,28695
2757,100,28702
2758,100,28709
2759,100,28721
2760,100,28726
2761,100,28735
2762,100,28740
2763,100,28745
2764,100,28754
2765,100,28758
2766,100,28765
2767,100,28773
2768,100,28788
2769,100,28792
2770,-10,28801
2771,100,28806
2772,100,28809
2773,100,28814
2774,100,28817
2775,100,28829
2776,100,28833
2777,100,28837
2778,100,28842
2779,100,28846
2780,100,28850
2781,100,28854
2782,100,28857
2783,-10,28869
2784,100,28877
2785,100,28885
2786,-10,28904
2787,100,28909
2788,100,28914
2789,100,28927
2790,100,28935
2791,100,28943
2792,100,28950
2793,100,28957
2794,100,28963
2795,100,28976
2796,100,28982
2797,100,28990
2798,100,28993
2799,100,29003
2800,100,29007
2801,100,29020
2802,100,29034
2803,100,29044
2804,100,29053
2805,100,29065
2806,100,29077
2807,100,29086
2808,100,29098
2809,100,29107
2810,100,29115
2811,100,29128
2812,100,29138
2813,100,29144
2814,100,29156
2815,100,29166
2816,-10,29175
2817,100,29183
2818,100,29187
2819,100,29199
2820,100,29208
2821,-10,29218
2822,100,29222
2823,100,29226
2824,-10,29235
2825,100,29247
2826,100,29259
2827,-10,29268
2828,100,29272
2829,-10,29281
2830,100,29290
2831,100,29294
2832,100,29299
2833,100,29309
2834,100,29323
2835,100,29327
2836,100,29332
2837,100,29343
2838,100,29346
2839,100,29354
2840,100,29358
2841,100,29365
2842,100,29378
2843,100,29390
2844,100,29397
2845,100,29401
2846,100,29412
2847,-10,29422
2848,-10,29428
2849,100,29433
2850,100,29436
2851,100,29448
2852,100,29452
2853,100,29459
2854,100,29464
2855,100,29476
2856,100,29483
2857,100,29491
2858,100,29495
2859,100,29498
2860,100,29508
2861,-10,29517
2862,100,29521
2863,100,29529
2864,100,29537
2865,-10,29546
2866,100,29553
2867,100,29558
2868,100,29563
2869,100,29571
2870,100,29578
2871,100,29585
2872,100,29590
2873,100,29594
2874,100,29599
2875,100,29603
2876,-10,29612
2877,100,29617
2878,100,29625
2879,100,29635
2880,100,29640
2881,100,29643
2882,100,29647
2883,100,29656
2884,100,29660
2885,100,29670
2886,100,29675
2887,100,29683
2888,100,29688
2889,100,29693
2890,100,29698
2891,100,29705
2892,100,29712
2893,100,29719
2894,100,29727
2895,100,29736
2896,100,29739
2897,100,29749
2898,100,29754
2899,100,29758
2900,100,29763
2901,100,29775
2902,100,29780
2903,100,29792
2904,100,29799
2905,100,29803
2906,100,29812
2907,100,29819
2908,-10,29828
2909,100,29832
2910,100,29837
2911,100,29841
2912,100,29853
2913,100,29858
2914,100,29868
2915,100,29878
2916,100,29885
2917,100,29898
2918,100,29901
2919,100,29909
2920,100,29921
2921,100,29929
2922,100,29932
2923,100,29937
2924,100,29944
2925,100,29948
2926,100,29956
2927,100,29961
2928,100,29965
2929,100,29968
2930,100,29972
2931,100,29976
2932,100,29981
2933,100,29984
2934,100,29991
2935,100,29995
2936,100,30002
2937,-10,30011
2938,100,30022
2939,100,30034
2940,100,30038
2941,100,30048
2942,100,30053
2943,100,30057
2944,100,30062
2945,100,30069
2946,100,30076
2947,100,30081
2948,100,30093
2949,100,30105
2950,100,30108
2951,100,30120
2952,100,30132
2953,100,30136
2954,100,30140
2955,100,30147
2956,100,30150
2957,100,30154
2958,100,30161
2959,100,30166
2960,100,30171
2961,100,30175
2962,100,30179
2963,100,30189
2964,100,30197
2965,100,30200
2966,100,30204
2967,100,30208
2968,100,30216
2969,100,30225
2970,100,30233
2971,100,30237
2972,100,30249
2973,100,30254
2974,100,30258
2975,100,30265
2976,100,30277
2977,100,30289
2978,100,30293
2979,-10,30302
2980,100,30306
2981,100,30313
2982,100,30317
2983,100,30327
2984,100,30334
2985,100,30337
2986,100,30344
2987,-10,30353
2988,100,30362
2989,100,30367
2990,100,30374
2991,100,30377
2992,100,30382
2993,100,30389
2994,100,30393
2995,100,30398
2996,100,30402
2997,100,30409
2998,100,30413
2999,100,30417
3000,100,30424
3001,100,30431
3002,100,30436
3003,100,30446
3004,100,30453
3005,100,30460
3006,100,30464
3007,100,30476
3008,100,30482
3009,100,30486
3010,100,30494
3011,100,30504
3012,100,30512
3013,100,30516
3014,100,30519
3015,100,30525
3016,100,30529
3017,100,30533
3018,100,30537
3019,100,30549
3020,100,30559
3021,100,30564
3022,100,30574
3023,100,30578
3024,100,30583
3025,100,30591
3026,100,30598
3027,100,30602
3028,100,30607
3029,100,30612
3030,100,30616
3031,-10,30627
3032,100,30637
3033,100,30646
3034,100,30650
3035,100,30657
3036,100,30664
3037,100,30677
3038,100,30681
3039,100,30689
3040,-10,30701
3041,100,30711
3042,100,30718
3043,100,30730
3044,100,30735
3045,100,30745
3046,100,30753
3047,100,30757
3048,100,30760
3049,100,30767
3050,100,30772
3051,100,30779
3052,100,30791
3053,100,30795
3054,-10,30805
3055,100,30808
3056,100,30812
3057,100,30819
3058,100,30831
3059,100,30836
3060,100,30841
3061,100,30845
3062,100,30849
3063,100,30853
3064,100,30861
3065,-10,30870
3066,100,30875
3067,100,30882
3068,100,30894
3069,100,30898
3070,100,30911
3071,-10,30921
3072,100,30931
3073,100,30934
3074,100,30941
3075,100,30946
3076,-10,30956
3077,100,30960
3078,100,30969
3079,-10,30979
3080,100,30989
3081,100,30997
3082,100,31001
3083,-10,31010
3084,100,31020
3085,-10,31029
3086,100,31034
3087,100,31041
3088,100,31045
3089,100,31055
3090,-10,31064
3091,100,31068
3092,-10,31077
3093,100,31080
3094,100,31088
3095,100,31096
3096,100,31103
3097,100,31111
3098,100,31119
3099,100,31131
3100,-10,31141
3101,-10,31147
3102,100,31150
3103,100,31154
3104,100,31161
3105,100,31174
3106,-10,31183
3107,100,31195
3108,100,31200
3109,100,31210
3110,100,31218
3111,100,31226
3112,100,31233
3113,100,31240
3114,100,31250
3115,100,31257
3116,100,31269
3117,100,31273
3118,100,31278
3119,100,31286
3120,100,31293
3121,-10,31302
3122,100,31310
3123,100,31323
3124,100,31335
3125,100,31339
3126,100,31346
3127,100,31358
3128,100,31365
3129,-10,31371
3130,100,31383
3131,100,31387
3132,100,31395
3133,100,31407
3134,-10,31416
3135,100,31422
3136,100,31430
3137,100,31437
3138,100,31446
3139,100,31450
3140,100,31454
3141,100,31462
3142,100,31473
3143,100,31485
3144,100,31497
3145,100,31509
3146,100,31518
3147,100,31522
3148,100,31525
3149,100,31529
3150,100,31535
3151,100,31542
3152,100,31553
3153,100,31560
3154,-10,31563
3155,100,31567
3156,100,31574
3157,100,31580
3158,100,31587
3159,100,31595
3160,100,31607
3161,100,31614
3162,100,31618
3163,100,31627
3164,100,31634
3165,100,31641
3166,100,31650
3167,100,31661
3168,-10,31669
3169,100,31681
3170,100,31693
3171,100,31697
3172,100,31706
3173,100,31712
3174,100,31717
3175,100,31720
3176,100,31731
3177,-10,31741
3178,100,31749
3179,100,31756
3180,100,31761
3181,100,31768
3182,100,31775
3183,100,31788
3184,100,31793
3185,100,31800
3186,100,31803
3187,100,31813
3188,100,31820
3189,100,31828
3190,-10,31836
3191,100,31839
3192,100,31846
3193,100,31849
3194,100,31858
3195,-10,31866
3196,-10,31870
3197,100,31879
3198,100,31886
3199,100,31893
3200,100,31900
3201,-10,31909
3202,100,31916
3203,100,31927
3204,-10,31935
3205,100,31940
3206,100,31945
3207,100,31954
3208,100,31963
3209,100,31967
3210,100,31971
3211,100,31978
3212,100,31982
3213,100,31989
3214,-10,31998
3215,100,32011
3216,100,32015
3217,100,32018
3218,-10,32031
3219,100,32035
3220,100,32042
3221,100,32053
3222,100,32058
3223,100,32062
3224,100,32066
3225,100,32073
3226,100,32082
3227,100,32089
3228,-10,32098
3229,100,32101
3230,100,32106
3231,-10,32116
3232,100,32123
3233,100,32128
3234,100,32135
3235,100,32147
3236,100,32157
3237,100,32164
3238,100,32169
3239,100,32181
3240,100,32189
3241,100,32200
3242,-10,32209
3243,100,32220
3244,100,32224
3245,100,32231
3246,100,32236
3247,100,32244
3248,100,32248
3249,100,32253
3250,100,32265
3251,100,32277
3252,100,32288
3253,100,32295
3254,100,32303
3255,100,32313
3256,-10,32322
3257,100,32327
3258,-10,32336
3259,100,32343
3260,100,32347
3261,100,32358
3262,100,32365
3263,100,32377
3264,100,32386
3265,100,32397
3266,100,32408
3267,100,32412
3268,100,32419
3269,100,32431
3270,100,32440
3271,-10,32448
3272,100,32459
3273,100,32466
3274,100,32473
3275,100,32482
3276,100,32487
3277,100,32504
3278,100,32511
3279,100,32522
3280,100,32529
3281,100,32536
3282,100,32547
3283,-10,32556
3284,-10,32564
3285,100,32567
3286,100,32574
3287,100,32581
3288,100,32586
3289,100,32595
3290,100,32607
3291,-10,32616
3292,100,32622
3293,100,32630
3294,100,32633
3295,-10,32638
3296,100,32645
3297,100,32652
3298,100,32657
3299,-10,32666
3300,100,32673
3301,100,32677
3302,100,32686
3303,100,32690
3304,100,32697
3305,100,32702
3306,100,32709
3307,100,32712
3308,100,32719
3309,100,32727
3310,100,32731
3311,100,32735
3312,-10,32744
3313,100,32749
3314,100,32757
3315,100,32762
3316,100,32769
3317,100,32773
3318,100,32777
3319,100,32780
3320,100,32785
3321,100,32793
3322,100,32804
3323,100,32816
3324,100,32821
3325,-10,32830
3326,100,32835
3327,100,32846
3328,100,32855
3329,100,32862
3330,100,32865
3331,100,32874
3332,100,32881
3333,100,32884
3334,-10,32892
3335,100,32897
3336,100,32900
3337,100,32907
3338,100,32914
3339,100,32917
3340,100,32924
3341,-10,32935
3342,100,32940
3343,100,32947
3344,100,32950
3345,100,32957
3346,100,32964
3347,100,32968
3348,100,32974
3349,-10,32983
3350,100,32993
3351,100,33004
3352,-10,33013
3353,100,33017
3354,100,33022
3355,100,33029
3356,100,33036
3357,-10,33045
3358,100,33050
3359,100,33055
3360,-10,33064
3361,-10,33075
3362,100,33078
3363,100,33081
3364,-10,33091
3365,100,33098
3366,100,33105
3367,100,33116
3368,100,33127
3369,100,33130
3370,100,33135
3371,100,33142
3372,100,33147
3373,100,33159
3374,-10,33168
3375,-10,33177
3376,100,33188
3377,100,33192
3378,100,33196
3379,100,33200
3380,100,33205
3381,100,33213
3382,100,33221
3383,100,33228
3384,-10,33237
3385,100,33244
3386,100,33249
3387,100,33254
3388,100,33258
3389,100,33265
3390,100,33270
3391,100,33278
3392,100,33285
3393,-10,33294
3394,100,33301
3395,100,33308
3396,100,33315
3397,100,33319
3398,100,33330
3399,100,33337
3400,100,33340
3401,100,33345
3402,100,33355
3403,100,33362
3404,-10,33367
3405,100,33374
3406,100,33381
3407,100,33393
3408,-10,33401
3409,100,33413
3410,100,33417
3411,100,33428
3412,100,33431
3413,100,33438
3414,100,33443
3415,100,33447
3416,100,33451
3417,100,33459
3418,100,33469
3419,100,33473
3420,100,33478
3421,100,33482
3422,100,33491
3423,100,33495
3424,100,33499
3425,100,33502
3426,100,33509
3427,100,33516
3428,100,33523
3429,100,33530
3430,100,33533
3431,100,33537
3432,100,33545
3433,-10,33554
3434,100,33561
3435,100,33564
3436,100,33567
3437,100,33574
3438,100,33581
3439,100,33585
3440,100,33592
3441,100,33602
3442,100,33605
3443,100,33610
3444,100,33615
3445,100,33626
3446,100,33630
3447,100,33634
3448,100,33641
3449,-10,33650
3450,100,33653
3451,100,33660
3452,100,33667
3453,100,33673
3454,100,33679
3455,100,33687
3456,100,33690
3457,-10,33698
3458,100,33703
3459,100,33713
3460,-10,33718
3461,100,33729
3462,100,33733
3463,100,33738
3464,100,33742
3465,-10,33750
3466,100,33758
3467,100,33762
3468,100,33773
3469,100,33785
3470,100,33789
3471,100,33800
